hotel_name;location_name;rate;image_url;description;price;stars;parking;restaurant;pets;smoking;swimmingPool;beachFront;airConditioning;freeWiFi;sauna;fitness;category
Relais Villa Baldelli;Nadaillac;5;https://traffickcam.com/images/2017/8/20160720_011329_83H0I5.jpg;Hotel 'Relais Villa Baldelli' at  Nadaillac with parking place,  without restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);32;3;1;0;1;0;1;1;0;0;0;0;1
Sorriso Thermae Resort & Spa;Pargolovo;2;https://traffickcam.com/images/2017/8/20160720_020355_DWUZLV.jpg;Hotel 'Sorriso Thermae Resort & Spa' at  Pargolovo without parking place,  with restaurant,  not allowing pets, and etc. is waiting for you :);275;4;0;1;0;1;0;1;1;0;1;1;5
Hotel Mercure Gdansk Stare Miasto;St. Petersburg;6;https://traffickcam.com/images/2017/8/20160720_024620_KUIVV1.jpg;Hotel 'Hotel Mercure Gdansk Stare Miasto' at  St. Petersburg without parking place,  with restaurant,  not allowing pets, with swimming pooland etc. is waiting for you :);456;5;0;1;0;1;1;0;1;0;0;1;6
Best Western Plus Gregory Terrace Brisbane;Prokhorovo;2;https://traffickcam.com/images/2017/8/20160720_053043_J17IG4.jpg;Hotel 'Best Western Plus Gregory Terrace Brisbane' at  Prokhorovo without parking place,  with restaurant,  not allowing pets, and etc. is waiting for you :);278;2;0;1;0;1;0;0;1;0;0;1;3
Hotel Plattenhof;Liverpool;5;https://traffickcam.com/images/2017/8/20160720_062701_O1W5AC.jpg;Hotel 'Hotel Plattenhof' at  Liverpool without parking place,  without restaurant,  not allowing pets, and etc. is waiting for you :);894;1;0;0;0;0;0;0;1;1;0;0;5
Motel 6 Mammoth Lakes;Espevik;6;https://traffickcam.com/images/2017/8/20160720_062839_EJ5LF7.jpg;Hotel 'Motel 6 Mammoth Lakes' at  Espevik with parking place,  without restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);482;1;1;0;1;0;1;0;1;0;0;1;3
Holiday Inn Berkshires;Pasman;10;https://traffickcam.com/images/2017/8/20160720_074659_J7V4XR.jpg;Hotel 'Holiday Inn Berkshires' at  Pasman with parking place,  with restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);734;3;1;1;1;1;1;0;1;1;1;1;3
Charleston Plaza Hotel;Agios Ioannis;8;https://traffickcam.com/images/2017/8/20160720_082028_UF1DTG.jpg;Hotel 'Charleston Plaza Hotel' at  Agios Ioannis with parking place,  with restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);198;2;1;1;1;0;1;1;0;0;0;1;1
Embassy Suites Charleston;Dan Makham Tia;8;https://traffickcam.com/images/2017/8/20160720_095340_P9OMA2.jpg;Hotel 'Embassy Suites Charleston' at  Dan Makham Tia without parking place,  with restaurant,  not allowing pets, with swimming pooland etc. is waiting for you :);316;2;0;1;0;0;1;0;0;0;1;1;3
Super 8 Salina;Pasman;10;https://traffickcam.com/images/2017/8/20160720_114133_51PN5B.jpg;Hotel 'Super 8 Salina' at  Pasman without parking place,  with restaurant,  allowing pets, and etc. is waiting for you :);686;1;0;1;1;0;0;1;1;1;1;0;5
Hampton Inn & Suites Lodi;Madrid;6;https://traffickcam.com/images/2017/8/20160720_125625_X48P17.jpg;Hotel 'Hampton Inn & Suites Lodi' at  Madrid with parking place,  without restaurant,  not allowing pets, and etc. is waiting for you :);446;1;1;0;0;1;0;1;1;0;0;1;5
Liberty Lodge;Castro;2;https://traffickcam.com/images/2017/8/20160720_131747_Y8SWKP.jpg;Hotel 'Liberty Lodge' at  Castro with parking place,  with restaurant,  allowing pets, and etc. is waiting for you :);403;5;1;1;1;0;0;1;0;0;0;0;2
da Vinci Villa;Madrid;6;https://traffickcam.com/images/2017/8/20160720_143458_OJND4H.jpg;Hotel 'da Vinci Villa' at  Madrid without parking place,  without restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);277;5;0;0;1;1;1;0;1;1;0;0;5
DoubleTree by Hilton Queenstown;Varna;9;https://traffickcam.com/images/2017/8/20160720_144622_0E3665.jpg;Hotel 'DoubleTree by Hilton Queenstown' at  Varna with parking place,  without restaurant,  allowing pets, and etc. is waiting for you :);642;5;1;0;1;0;0;1;1;1;1;1;3
Windjammer Landing Villa Beach Resort;Budva;3;https://traffickcam.com/images/2017/8/20160720_145814_F9WOPF.jpg;Hotel 'Windjammer Landing Villa Beach Resort' at  Budva without parking place,  with restaurant,  not allowing pets, and etc. is waiting for you :);858;3;0;1;0;1;0;0;1;0;0;1;4
Hilton Garden Inn Durham/University Medical Center;Zerpenschleuse;10;https://traffickcam.com/images/2017/8/20160720_164047_FAXZKA.jpg;Hotel 'Hilton Garden Inn Durham/University Medical Center' at  Zerpenschleuse without parking place,  without restaurant,  not allowing pets, with swimming pooland etc. is waiting for you :);241;2;0;0;0;1;1;1;0;1;1;0;6
Prescott Resort;Oberbaar;6;https://traffickcam.com/images/2017/8/20160720_194023_0IJQDX.jpg;Hotel 'Prescott Resort' at  Oberbaar without parking place,  without restaurant,  not allowing pets, and etc. is waiting for you :);360;1;0;0;0;1;0;0;0;1;1;0;5
Airport Honolulu Hotel;Liverpool;9;https://traffickcam.com/images/2017/8/20160720_194712_A4LMJO.jpg;Hotel 'Airport Honolulu Hotel' at  Liverpool without parking place,  without restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);984;2;0;0;1;1;1;0;1;0;0;1;3
Le Meridien N'fis;Gross Zicker;1;https://traffickcam.com/images/2017/8/20160720_211202_45XE4E.jpg;Hotel 'Le Meridien N'fis' at  Gross Zicker without parking place,  with restaurant,  allowing pets, and etc. is waiting for you :);582;1;0;1;1;0;0;1;0;0;1;1;2
Econo Lodge Virginia Beach - On The Ocean;Mulhouse;5;https://traffickcam.com/images/2017/8/20160720_214420_NWKL0C.jpg;Hotel 'Econo Lodge Virginia Beach - On The Ocean' at  Mulhouse without parking place,  without restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);72;3;0;0;1;1;1;0;0;0;0;1;6
Sandman Hotel & Suites Williams Lake;Nice;4;https://traffickcam.com/images/2017/8/20160720_215603_I35UW1.jpg;Hotel 'Sandman Hotel & Suites Williams Lake' at  Nice without parking place,  without restaurant,  allowing pets, and etc. is waiting for you :);645;2;0;0;1;1;0;1;1;0;0;0;1
Holiday Hill Inn & Suites;Veli Losinj;3;https://traffickcam.com/images/2017/8/20160720_223752_VFA165.jpg;Hotel 'Holiday Hill Inn & Suites' at  Veli Losinj without parking place,  without restaurant,  not allowing pets, with swimming pooland etc. is waiting for you :);475;3;0;0;0;0;1;1;0;1;1;1;1
Coast Coal Harbour Hotel;Mulhouse;1;https://traffickcam.com/images/2017/8/20160720_232105_2GARDJ.jpg;Hotel 'Coast Coal Harbour Hotel' at  Mulhouse with parking place,  with restaurant,  allowing pets, and etc. is waiting for you :);137;3;1;1;1;1;0;1;0;1;0;0;1
El Colibri Boutique Hotel & Spa;Swinoujscie;3;https://traffickcam.com/images/2017/8/20160721_002359_M874HW.jpg;Hotel 'El Colibri Boutique Hotel & Spa' at  Swinoujscie without parking place,  with restaurant,  not allowing pets, with swimming pooland etc. is waiting for you :);253;3;0;1;0;1;1;1;1;1;0;0;2
Villas at Snowmass Club;Moustiers-Sainte-Marie;10;https://traffickcam.com/images/2017/8/20160721_005024_VQ04AM.jpg;Hotel 'Villas at Snowmass Club' at  Moustiers-Sainte-Marie without parking place,  without restaurant,  not allowing pets, with swimming pooland etc. is waiting for you :);935;4;0;0;0;0;1;1;0;0;0;1;6
Extended Stay America Olympia - Tumwater;Novi Vinodolski;4;https://traffickcam.com/images/2017/8/20160721_021951_7Y7NUG.jpg;Hotel 'Extended Stay America Olympia - Tumwater' at  Novi Vinodolski with parking place,  with restaurant,  allowing pets, and etc. is waiting for you :);63;5;1;1;1;0;0;1;1;0;1;1;2
The Capital Villa;Novi Vinodolski;5;https://traffickcam.com/images/2017/8/20160721_023642_4XR6LW.jpg;Hotel 'The Capital Villa' at  Novi Vinodolski without parking place,  with restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);33;1;0;1;1;1;1;1;1;0;0;1;2
Iberostar Bahia Hotel All Inclusive;Borac??ia;1;https://traffickcam.com/images/2017/8/20160721_023820_SBFLPJ.jpg;Hotel 'Iberostar Bahia Hotel All Inclusive' at  Borac??ia with parking place,  with restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);616;1;1;1;1;1;1;1;0;0;0;0;3
Courtyard by Marriott Novato Marin/Sonoma;Novi Vinodolski;1;https://traffickcam.com/images/2017/8/20160721_024318_8UG6VD.jpg;Hotel 'Courtyard by Marriott Novato Marin/Sonoma' at  Novi Vinodolski without parking place,  with restaurant,  allowing pets, and etc. is waiting for you :);829;1;0;1;1;1;0;1;0;0;1;0;1
Super 8 Wenatchee;Novi Vinodolski;10;https://traffickcam.com/images/2017/8/20160721_031016_2QU8I8.jpg;Hotel 'Super 8 Wenatchee' at  Novi Vinodolski with parking place,  with restaurant,  allowing pets, and etc. is waiting for you :);75;5;1;1;1;0;0;1;1;1;0;1;2
Novotel London City South;Kotor;8;https://traffickcam.com/images/2017/8/20160721_090958_9Q80EB.jpg;Hotel 'Novotel London City South' at  Kotor with parking place,  with restaurant,  allowing pets, and etc. is waiting for you :);893;1;1;1;1;1;0;1;1;1;1;1;3
Bird-in-Hand Family Inn;Madrid;7;https://traffickcam.com/images/2017/8/20160721_093738_XPI9V1.jpg;Hotel 'Bird-in-Hand Family Inn' at  Madrid with parking place,  without restaurant,  not allowing pets, with swimming pooland etc. is waiting for you :);277;2;1;0;0;1;1;1;1;1;0;0;4
Lido Beach Resort;Novigrad;1;https://traffickcam.com/images/2017/8/20160721_100531_XYVYXT.jpg;Hotel 'Lido Beach Resort' at  Novigrad without parking place,  without restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);964;4;0;0;1;0;1;1;1;0;0;1;5
Fairfield Inn and Suites by Marriott Troy Ohio;Madrid;10;https://traffickcam.com/images/2017/8/20160721_113314_6YYL0H.jpg;Hotel 'Fairfield Inn and Suites by Marriott Troy Ohio' at  Madrid without parking place,  without restaurant,  not allowing pets, with swimming pooland etc. is waiting for you :);276;5;0;0;0;1;1;0;0;0;0;0;2
The Liberty Hotel - A Starwood Luxury Collection Hotel;Zagreb;5;https://traffickcam.com/images/2017/8/20160721_125016_FOZ5DW.jpg;Hotel 'The Liberty Hotel - A Starwood Luxury Collection Hotel' at  Zagreb with parking place,  with restaurant,  allowing pets, and etc. is waiting for you :);68;5;1;1;1;1;0;0;1;0;0;1;1
ibis Styles Lyon Villeurbanne;Businia;4;https://traffickcam.com/images/2017/8/20160721_134300_01AL9C.jpg;Hotel 'ibis Styles Lyon Villeurbanne' at  Businia without parking place,  without restaurant,  allowing pets, and etc. is waiting for you :);915;4;0;0;1;1;0;0;1;0;0;0;3
Radisson Blu Hotel  Kuwait;Ciudad Hidalgo;9;https://traffickcam.com/images/2017/8/20160721_134431_GK6299.jpg;Hotel 'Radisson Blu Hotel  Kuwait' at  Ciudad Hidalgo with parking place,  with restaurant,  not allowing pets, with swimming pooland etc. is waiting for you :);761;2;1;1;0;0;1;0;1;1;0;0;1
Caribbean World Nabeul - All Inclusive;Brtonigla;1;https://traffickcam.com/images/2017/8/20160721_191640_11SIR5.jpg;Hotel 'Caribbean World Nabeul - All Inclusive' at  Brtonigla with parking place,  without restaurant,  not allowing pets, with swimming pooland etc. is waiting for you :);304;3;1;0;0;0;1;0;1;0;1;1;3
Quay West Suites Melbourne;Adler;3;https://traffickcam.com/images/2017/8/20160721_221053_PFVCSV.jpg;Hotel 'Quay West Suites Melbourne' at  Adler without parking place,  with restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);120;5;0;1;1;1;1;1;1;0;0;0;2
Fiesta Americana Condesa Cancun All Inclusive;Morzine;1;https://traffickcam.com/images/2017/8/20160721_222040_0D7J1Z.jpg;Hotel 'Fiesta Americana Condesa Cancun All Inclusive' at  Morzine without parking place,  without restaurant,  not allowing pets, and etc. is waiting for you :);542;5;0;0;0;0;0;1;1;0;1;0;6
Holiday Inn Townsville;Villiers;10;https://traffickcam.com/images/2017/8/20160721_223254_TQHQVN.jpg;Hotel 'Holiday Inn Townsville' at  Villiers with parking place,  without restaurant,  not allowing pets, with swimming pooland etc. is waiting for you :);589;5;1;0;0;0;1;0;0;0;1;0;3
Hotel Astor;Madrid;7;https://traffickcam.com/images/2017/8/20160721_223946_URHJOU.jpg;Hotel 'Hotel Astor' at  Madrid with parking place,  with restaurant,  not allowing pets, and etc. is waiting for you :);58;5;1;1;0;1;0;0;0;0;1;0;5
Comfort Inn & Suites Chillicothe;Morzine;5;https://traffickcam.com/images/2017/8/20160721_230002_97JU36.jpg;Hotel 'Comfort Inn & Suites Chillicothe' at  Morzine with parking place,  without restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);950;5;1;0;1;0;1;1;1;1;1;0;4
Hyatt Regency Newport;Morzine;7;https://traffickcam.com/images/2017/8/20160721_230200_4GUBHI.jpg;Hotel 'Hyatt Regency Newport' at  Morzine without parking place,  without restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);920;4;0;0;1;0;1;0;0;1;0;0;3
Glass House Inn;Morzine;3;https://traffickcam.com/images/2017/8/20160722_004459_VEPJZI.jpg;Hotel 'Glass House Inn' at  Morzine with parking place,  without restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);857;1;1;0;1;1;1;1;1;0;0;0;4
Park Lane Hotel;Morzine;5;https://traffickcam.com/images/2017/8/20160722_020309_NVH1IC.jpg;Hotel 'Park Lane Hotel' at  Morzine with parking place,  with restaurant,  not allowing pets, and etc. is waiting for you :);695;4;1;1;0;1;0;1;1;0;0;0;4
The View Inn & Suites;Asnieres;4;https://traffickcam.com/images/2017/8/20160722_021142_7M99OU.jpg;Hotel 'The View Inn & Suites' at  Asnieres with parking place,  with restaurant,  not allowing pets, and etc. is waiting for you :);627;4;1;1;0;0;0;1;1;0;1;1;2
Hampton Inn Bath (Brunswick Area);Vladivostok;2;https://traffickcam.com/images/2017/8/20160722_033921_5AIIWZ.jpg;Hotel 'Hampton Inn Bath (Brunswick Area)' at  Vladivostok without parking place,  with restaurant,  not allowing pets, and etc. is waiting for you :);510;1;0;1;0;1;0;1;0;0;0;1;2
Hotel Majestic;Madrid;4;https://traffickcam.com/images/2017/8/20160722_051246_RDKTCK.jpg;Hotel 'Hotel Majestic' at  Madrid without parking place,  without restaurant,  not allowing pets, with swimming pooland etc. is waiting for you :);727;4;0;0;0;0;1;1;0;1;1;1;3
Omni Chicago Hotel;Leh;7;https://traffickcam.com/images/2017/8/20160722_071909_TCJLV5.jpg;Hotel 'Omni Chicago Hotel' at  Leh without parking place,  with restaurant,  not allowing pets, with swimming pooland etc. is waiting for you :);560;3;0;1;0;0;1;1;1;1;0;0;2
Super 8 North Palm Beach PGA Blvd;Morzine;6;https://traffickcam.com/images/2017/8/20160722_112505_KZ8XQL.jpg;Hotel 'Super 8 North Palm Beach PGA Blvd' at  Morzine without parking place,  with restaurant,  not allowing pets, and etc. is waiting for you :);214;4;0;1;0;1;0;1;1;1;0;1;3
Comfort Suites Downtown;Hosdrug;5;https://traffickcam.com/images/2017/8/20160722_113306_DPUBU0.jpg;Hotel 'Comfort Suites Downtown' at  Hosdrug with parking place,  without restaurant,  not allowing pets, and etc. is waiting for you :);87;5;1;0;0;1;0;0;0;1;0;1;2
Inn at Lithia Springs;Ise;5;https://traffickcam.com/images/2017/8/20160722_113705_8U7MMG.jpg;Hotel 'Inn at Lithia Springs' at  Ise with parking place,  with restaurant,  not allowing pets, with swimming pooland etc. is waiting for you :);635;3;1;1;0;1;1;0;0;1;1;0;2
Best Western Bonum Hotel;Madrid;9;https://traffickcam.com/images/2017/8/20160722_133612_4V7EUV.jpg;Hotel 'Best Western Bonum Hotel' at  Madrid without parking place,  with restaurant,  not allowing pets, with swimming pooland etc. is waiting for you :);164;4;0;1;0;0;1;0;0;1;0;1;1
Sheraton Brussels Hotel;Vina Del Mar;6;https://traffickcam.com/images/2017/8/20160722_151029_2KJQ2L.jpg;Hotel 'Sheraton Brussels Hotel' at  Vina Del Mar without parking place,  without restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);954;2;0;0;1;1;1;1;0;1;0;0;4
Novotel Beaune;Rab;5;https://traffickcam.com/images/2017/8/20160722_164942_PI9O35.jpg;Hotel 'Novotel Beaune' at  Rab without parking place,  with restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);811;3;0;1;1;0;1;1;1;1;0;0;5
Blue Gull Inn;Magnetic Island;4;https://traffickcam.com/images/2017/8/20160722_190252_JCYDUF.jpg;Hotel 'Blue Gull Inn' at  Magnetic Island without parking place,  without restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);188;2;0;0;1;1;1;0;1;0;0;0;4
Comfort Inn Fallon;Morzine;8;https://traffickcam.com/images/2017/8/20160722_191714_ZUP907.jpg;Hotel 'Comfort Inn Fallon' at  Morzine without parking place,  without restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);26;5;0;0;1;1;1;0;0;0;0;0;4
Loews Ventana Canyon Resort;Kolasin;9;https://traffickcam.com/images/2017/8/20160722_204951_UDJFED.jpg;Hotel 'Loews Ventana Canyon Resort' at  Kolasin without parking place,  without restaurant,  not allowing pets, with swimming pooland etc. is waiting for you :);581;3;0;0;0;0;1;1;0;1;1;1;4
Country Inn & Suites By Carlson Elk River;Carces;6;https://traffickcam.com/images/2017/8/20160722_210521_O3D49Q.jpg;Hotel 'Country Inn & Suites By Carlson Elk River' at  Carces with parking place,  with restaurant,  allowing pets, with swimming pooland etc. is waiting for you :);927;2;1;1;1;0;1;1;1;1;0;1;2
The Lexington New York City  Autograph Collection;Stansted;2;https://traffickcam.com/images/2017/8/20160722_212831_M8NI0Y.jpg;Hotel 'The Lexington New York City  Autograph Collection' at  Stansted without parking place,  with restaurant,  not allowing pets, and etc. is waiting for you :);928;1;0;1;0;0;0;1;0;1;1;1;3
Ogunquit River Inn & Suites;Zhangjiajie;1;https://traffickcam.com/images/2017/8/20160722_214956_C0AMAK.jpg;Hotel 'Ogunquit River Inn & Suites' at  Zhangjiajie with parking place,  without restaurant,  not allowing pets, with swimming pooland etc. is waiting for you :);276;2;1;0;0;0;1;1;0;1;0;1;5
Ramada Ellsworth;Karpacz;4;https://traffickcam.com/images/2017/8/20160722_223909_AWINE2.jpg;Hotel 'Ramada Ellsworth' at  Karpacz without parking place,  with restaurant,  allowing pets, and etc. is waiting for you :);433;3;0;1;1;1;0;1;0;0;1;0;3
Hotel San Marco;Vladivostok;2;https://traffickcam.com/images/2017/8/20160722_233022_J8XIMX.jpg;Hotel 'Hotel San Marco' at  Vladivostok with parking place,  with restaurant,  not allowing pets, and etc. is waiting for you :);681;4;1;1;0;0;0;1;1;0;0;1;4
Hampton Inn MT Pleasant;Olbia;6;https://traffickcam.com/images/2017/8/20160723_001548_20OB5T.jpg;Hotel 'Hampton Inn MT Pleasant' at  Olbia with parking place,  with restaurant,  allowing pets, and etc. is waiting for you :);97;3;1;1;1;1;0;0;1;0;1;0;4
Zilwa Attitude;Downtown Miami/City Center;5;https://traffickcam.com/images/2017/8/20160723_034820_1M4CUX.jpg;Hotel 'Zilwa Attitude' at  Downtown Miami/City Center with parking place,  without restaurant,  not allowing pets, and etc. is waiting for you :);519;5;1;0;0;1;0;0;0;1;0;0;1
